Date,Open,High,Low,Close,Volume
01-04-2010,10777,10841.75,10777,10829.35,65588664
05-04-2010,10864.45,11024.5,10864.45,10998.3,61861439
06-04-2010,11028.5,11058.25,10982.95,11020.35,87517551
07-04-2010,11056.9,11129.85,11011.3,11058.4,79159309
08-04-2010,11046.65,11093.1,10963.55,11013.4,85605159
09-04-2010,10983.15,11064.8,10983.15,11024.25,74546294
12-04-2010,11039.7,11060.3,10926.95,10947.75,62503659
13-04-2010,10942.1,10983.7,10927.95,10948.1,57624480
15-04-2010,10996.5,11023.05,10888.05,10901.7,68503508
16-04-2010,10895.6,10902.95,10814.1,10862.45,63201312
19-04-2010,10826.65,10826.65,10666.6,10744.1,68993746
20-04-2010,10770.2,10918,10770.2,10864.85,69187337
21-04-2010,10890.05,11003.65,10890.05,10950.55,65519028
22-04-2010,10955.25,11037.15,10918.1,10975.45,70542968
23-04-2010,10974.55,11021.7,10956.4,10986.9,61608468
26-04-2010,11024.4,11054.75,10998.55,11014.85,61769207
27-04-2010,11017.8,11068.6,10965.25,10975.85,68524732
28-04-2010,10915.4,10932.8,10796.8,10852.3,127866598
29-04-2010,10859.15,10971.85,10859.15,10918.75,124126748
30-04-2010,10950.8,11103.15,10950.8,11082.1,164638216
03-05-2010,11066.2,11117.15,11022.05,11061.9,114506237
04-05-2010,11086.4,11137.85,10839.1,10857.85,148768912
05-05-2010,10736.65,11012.8,10650.75,10975.9,136667162
06-05-2010,10975.8,11000.7,10782.35,10915.6,118038314
07-05-2010,10793.25,10793.25,10545.65,10637.25,344879393
10-05-2010,10732.2,10928.85,10728.85,10894.35,169165917
11-05-2010,10923.05,10940.6,10743.95,10775.2,138819609
12-05-2010,10811.1,10902.9,10699.9,10892.85,120862154
13-05-2010,10944.6,11074.6,10944.6,11038.45,112002499
14-05-2010,11025.55,11065.1,10865.45,10895.3,92720280
17-05-2010,10826.4,10924.2,10675.05,10902.1,92434276
18-05-2010,10880.5,10975.85,10863.4,10882.55,79344799
19-05-2010,10851.25,10856.45,10580.95,10600.95,96801452
20-05-2010,10676.65,10735.4,10552.4,10624.25,83342549
21-05-2010,10530.25,10530.25,10358.75,10507.1,100222150
24-05-2010,10555.8,10687.45,10474.85,10497.7,137660741
25-05-2010,10442.4,10442.4,10152,10180.25,95573865
26-05-2010,10210.45,10373.65,10210.45,10355.2,95659998
27-05-2010,10358.55,10505.45,10273.25,10459.75,129342103
28-05-2010,10487.8,10695,10487.8,10681.3,99644929
31-05-2010,10673.35,10833.1,10611.7,10821.75,125675995
01-06-2010,10776.3,10863.85,10608.8,10631.7,107868200
02-06-2010,10645.3,10750.55,10622.45,10729.6,96893544
03-06-2010,10823.65,10907,10823.65,10896.05,113272599
04-06-2010,10946.1,10946.1,10862.25,10921.8,89024142
07-06-2010,10710.1,10787.75,10650.4,10759.65,67584140
08-06-2010,10757.1,10882.5,10638.7,10682.9,75841944
09-06-2010,10697.95,10839.3,10697.95,10789,69555969
10-06-2010,10797.05,10947.35,10793.15,10930.15,90946357
11-06-2010,10982.5,11032.65,10880.6,10914,79025478
14-06-2010,10917.8,10977.25,10901.9,10969.6,124573166
15-06-2010,10986.8,11043.5,10937.9,11028.55,225305744
16-06-2010,11048.85,11098.25,11031.65,11062.7,177583234
17-06-2010,11074.95,11103.8,11016,11083.55,122935954
18-06-2010,11098.1,11141.5,10990.85,11020.65,172520439
21-06-2010,11068.95,11224.45,11068.95,11199.9,116155716
22-06-2010,11189.7,11194.35,11124.4,11137.1,117882681
23-06-2010,11115.25,11214.85,11100.5,11199.85,78672837
24-06-2010,11205.45,11254.25,11157.65,11220.55,128693852
25-06-2010,11191.8,11241.95,11161.65,11180.3,146953599
28-06-2010,11190.95,11347.4,11173.35,11335.75,94799070
29-06-2010,11341.95,11374.85,11226.35,11254.8,103425400
30-06-2010,11194.75,11318.6,11156.65,11304.45,139823558
01-07-2010,11245.15,11282.7,11215.45,11270.4,109578980
02-07-2010,11285.95,11333,11210.4,11239.95,128982835
05-07-2010,11191.55,11273.4,11183.65,11232.7,105650292
06-07-2010,11240.55,11319.4,11240.55,11308.75,90479098
07-07-2010,11316.8,11348.9,11245.95,11266.9,92515727
08-07-2010,11310.75,11384.35,11310.75,11352.55,85918111
09-07-2010,11392.15,11435.1,11380.75,11400.95,80630100
12-07-2010,11413.3,11474.2,11376.8,11428.75,72925264
13-07-2010,11420.95,11487.65,11413.2,11480.7,87596626
14-07-2010,11544.45,11562,11446.5,11465.8,110440930
15-07-2010,11456.95,11492.95,11400.9,11468.85,81252063
16-07-2010,11467.4,11550.45,11467.4,11535.5,94059622
19-07-2010,11514.8,11618.05,11510,11587.05,93801576
20-07-2010,11627.3,11651.5,11518.9,11539.2,97252105
21-07-2010,11558.2,11616.85,11558.2,11598.4,84202651
22-07-2010,11587.9,11643.9,11550.7,11637.4,104480733
23-07-2010,11651.9,11692.05,11556.3,11577.75,110895034
26-07-2010,11592,11623.05,11490.7,11526.15,81923158
27-07-2010,11531.6,11572.45,11491.3,11549,95833462
28-07-2010,11545.4,11668.35,11545.4,11583.05,72065283
29-07-2010,11560.5,11633.6,11560.5,11606.25,128237876
30-07-2010,11594.55,11662.2,11549.9,11564.25,87929541
02-08-2010,11648.45,11702.4,11648.45,11698.75,62057409
03-08-2010,11729.4,11774.55,11706.65,11748.8,82215010
04-08-2010,11755.25,11770.1,11685.55,11738.3,79191288
05-08-2010,11742.85,11818.5,11707.15,11717.15,72200388
06-08-2010,11719.95,11777.85,11655.35,11687.65,117537760
09-08-2010,11704.1,11831.55,11704.1,11821.45,69981166
10-08-2010,11827.75,11879.45,11761.7,11787.35,107730285
11-08-2010,11780.1,11822.05,11682,11691.5,107280806
12-08-2010,11631.15,11771.75,11588.15,11759.5,87901345
13-08-2010,11784.1,11925.55,11784.1,11883.8,119232213
16-08-2010,11908.4,11955.5,11785.85,11857.15,114691579
17-08-2010,11849.55,11983.75,11849.55,11899.7,112454913
18-08-2010,11918.35,12009.75,11908.5,12002.65,99078639
19-08-2010,12039.65,12124.75,12039.65,12112.3,86230578
20-08-2010,12091.65,12156.6,12075.05,12105.7,69838099
23-08-2010,12115.75,12170.2,12115.75,12145,71167550
24-08-2010,12176.7,12186.95,11991.05,12062.55,72428088
25-08-2010,12076.45,12076.45,11902.95,11929.45,68830478
26-08-2010,11942.2,12018.45,11927.9,11945.75,95515820
27-08-2010,11955.7,12011.35,11793.25,11825.4,76464416
30-08-2010,11885.4,11968.35,11761.05,11828.55,61935155
31-08-2010,11818.95,11828.1,11674.55,11797.6,74535512
01-09-2010,11825.8,11999,11825.8,11983.2,61758026
02-09-2010,12021.35,12100.6,12015.25,12038.8,62627663
03-09-2010,12014.3,12110.35,12014.3,12078.6,60584549
06-09-2010,12126.2,12259.2,12126.2,12239.6,55446794
07-09-2010,12268.1,12317.5,12207.4,12231.85,57845105
08-09-2010,12199.45,12269.6,12144.8,12229.75,65167798
09-09-2010,12257.15,12335.4,12229.15,12295.35,72212638
13-09-2010,12342.05,12520.4,12342.05,12509.35,75812745
14-09-2010,12555.85,12598.75,12439.05,12483.4,93298789
15-09-2010,12478.5,12588.3,12477.15,12539.5,89955014
16-09-2010,12513,12585.45,12365.6,12398.3,78546016
17-09-2010,12428,12606.5,12428,12583.3,80967436
20-09-2010,12545.9,12706.55,12545.9,12697.15,81140101
21-09-2010,12729.3,12773.25,12564.9,12644.6,106390327
22-09-2010,12665.4,12719.85,12506.6,12609.45,95463813
23-09-2010,12637.05,12660.5,12530.75,12590.6,92501275
24-09-2010,12581.5,12707.5,12566.3,12691.3,87458937
27-09-2010,12739.7,12776.45,12701.45,12725.8,77908691
28-09-2010,12730.3,12767.8,12667,12745.45,75320522
29-09-2010,12741.2,12811.85,12677.4,12707.85,70465157
30-09-2010,12711.5,12714.5,12564.85,12585.3,96972423
01-10-2010,12604.9,12857.55,12604.9,12846.35,133783990
04-10-2010,12874.25,13022,12874.25,12997,124802811
05-10-2010,13019.6,13092.15,13001.35,13038.15,94178238
06-10-2010,13058.55,13222.8,13058.55,13187.35,106996585
07-10-2010,13214.35,13328.1,13064.8,13125.95,157896933
08-10-2010,13158.35,13216.2,12978.55,13066.45,134617603
11-10-2010,13097.1,13226.95,13097.1,13210,86569204
12-10-2010,13217.5,13243.2,12985.35,13071.55,95077696
13-10-2010,13110.9,13205.9,13100.5,13200.6,85348079
14-10-2010,13208.1,13297,13130.45,13183.3,85888401
15-10-2010,13224.1,13246.3,12928.35,12953.7,75459945
18-10-2010,13015.85,13015.85,12752.55,12955.8,77610987
19-10-2010,13014.5,13092.4,12912.35,12942.35,83740908
20-10-2010,12920.1,12980.35,12857.55,12927,78419001
21-10-2010,12944.3,13179.7,12944.3,13166.3,93616505
22-10-2010,13201.25,13239.2,13082.5,13182.45,84196222
25-10-2010,13221.15,13277.5,13152,13168.75,69360515
26-10-2010,13166.2,13221.45,13128.65,13149.65,63276670
27-10-2010,13159.6,13232,13058.45,13107.45,94319264
28-10-2010,13163.3,13176.1,13004.1,13037.3,127342268
29-10-2010,13039.95,13103.65,12880.15,13030,86784254
01-11-2010,13111.35,13223.8,13111.35,13207.85,62492211
02-11-2010,13208.75,13325.45,13182.1,13307.9,71864072
03-11-2010,13309.8,13433.05,13309.8,13352.7,66541905
04-11-2010,13384,13463.55,13384,13456.5,71084860
05-11-2010,13461.6,13557.25,13461.6,13503.85,15170928
08-11-2010,13532.05,13532.05,13407.55,13476.5,81148890
09-11-2010,13475.8,13577.2,13465.05,13555.15,89493161
10-11-2010,13566.5,13601.45,13507.2,13524.55,76638258
11-11-2010,13556.85,13624.1,13292.5,13317.45,73919384
12-11-2010,13290.2,13386.4,12988.2,13016.2,80506619
15-11-2010,13006.65,13118.9,12906.1,13095.5,67367346
16-11-2010,13104.9,13196.3,12812.7,12858.85,88599077
18-11-2010,12885.85,13020.05,12574.5,12906.75,113911013
19-11-2010,12912.35,12941.2,12626.2,12671.5,85215200
22-11-2010,12739.35,12885.5,12619.65,12870.5,69273577
23-11-2010,12817,12817,12479.55,12743.7,90476199
24-11-2010,12742.4,12857.9,12438.05,12505.5,84066369
25-11-2010,12481.95,12530.65,12089.05,12129.8,167013214
26-11-2010,12134.35,12195,11371.4,11846.8,205015848
29-11-2010,11847.1,12093.05,11783.15,12057.6,117523039
30-11-2010,12061.8,12364.9,11989.8,12338.8,148626404
01-12-2010,12344.5,12653.7,12328.6,12637.3,97475856
02-12-2010,12706.9,12846.15,12640.85,12683.9,88706417
03-12-2010,12694.9,12728.5,12431.75,12500.15,83516813
06-12-2010,12525.8,12610.15,12385.25,12405,61594855
07-12-2010,12404.7,12437.7,12178.2,12248.3,78301284
08-12-2010,12218.45,12218.45,12002.2,12029.45,77262700
09-12-2010,12054.1,12062.85,11540.15,11620.7,96606605
10-12-2010,11606,11824.05,11470.35,11763.1,105116943
13-12-2010,11816.35,11980.65,11796.05,11968.15,83607330
14-12-2010,11989.55,12160.5,11982.25,12142.05,67416403
15-12-2010,12150.75,12159.7,11894.4,11959.55,64305369
16-12-2010,11970.9,12014.6,11849.2,11991.4,73360870
20-12-2010,11973.75,12028.1,11910.7,11967.65,72730736
21-12-2010,11972.7,12106.95,11972.7,12095.2,63716174
22-12-2010,12116.75,12190.85,12041.2,12093,77979519
23-12-2010,12105.2,12154.2,12000.7,12014.45,57092221
24-12-2010,12013.1,12013.1,11938.05,11984.85,49990258
27-12-2010,12002.15,12037.65,11910.45,11925.95,40475011
28-12-2010,11929,11947.9,11889.45,11914.15,37364964
29-12-2010,11921.15,12022.95,11921.15,12016.35,45871524
30-12-2010,12038.15,12104.25,12019.7,12089.4,74629756
31-12-2010,12107.3,12242.7,12107.3,12232.05,68276184
03-01-2011,12253.15,12352.4,12251.5,12261,56933338
04-01-2011,12278.45,12338.25,12180.6,12205.1,62022054
05-01-2011,12199.65,12214.85,12022.75,12063.5,64807244
06-01-2011,12089.2,12144.7,11860.9,11874,81321224
07-01-2011,11862.35,11865.1,11618.15,11642,91085134
10-01-2011,11643.05,11700.65,11308.35,11331.15,82768019
11-01-2011,11333.9,11457.4,11211.2,11321.8,85660328
12-01-2011,11323.15,11513.85,11254.5,11501.4,94018772
13-01-2011,11502.1,11633.9,11422.2,11460.9,92859684
14-01-2011,11446,11502.3,11268.25,11293.9,73135456
17-01-2011,11317.95,11317.95,11184.95,11209.5,77304856
18-01-2011,11255.8,11328.8,11189.15,11255.5,87169740
19-01-2011,11266.75,11373.5,11259.65,11326.2,95070803
20-01-2011,11298.35,11374.9,11229.65,11352.35,91055794
21-01-2011,11343,11457.7,11331.75,11403.65,92164399
24-01-2011,11407.85,11510.7,11407.85,11484.55,79530111
25-01-2011,11463.85,11546.75,11370.5,11383.7,71701227
27-01-2011,11404.7,11446.7,11094.4,11120.35,109510799
28-01-2011,11125.15,11125.15,10711,10854.85,111827794
31-01-2011,10767.7,10945.9,10604.15,10915.65,115722891
01-02-2011,10927.8,10990.9,10702.6,10737.05,78531687
02-02-2011,10815.85,10856,10713.6,10741.75,79290367
03-02-2011,10741.4,10881.4,10708.7,10870.35,80437599
04-02-2011,10884.7,10987.6,10693.6,10727.85,91563595
07-02-2011,10726.65,10804.65,10665.3,10688.1,66660563
08-02-2011,10701.85,10736.7,10429.45,10452.6,101551375
09-02-2011,10437.95,10437.95,10107.6,10161.5,113965562
10-02-2011,10146.8,10258.4,10037.9,10197.85,115587253
11-02-2011,10187.4,10421.05,10108.55,10406.25,111361290
14-02-2011,10442.05,10826.55,10442.05,10799.8,83885042
15-02-2011,10850.2,10920.1,10699.15,10860.65,105682878
16-02-2011,10862.25,10925.55,10853.2,10872.85,77031360
17-02-2011,10880,11012.05,10863.95,11004.7,91990661
18-02-2011,11014.3,11133.95,10783.1,10807.1,93172520
21-02-2011,10794.7,10900,10688.4,10880.25,71197173
22-02-2011,10846,10848.3,10725.65,10766.15,73016773
23-02-2011,10691.9,10782.8,10668,10688,70089777
24-02-2011,10674.55,10674.55,10308.8,10339.6,124046865
25-02-2011,10375.1,10450.15,10274.8,10407.4,97092660
28-02-2011,10489.1,10625.7,10430.8,10448.85,110672269
01-03-2011,10484.95,10819.95,10484.95,10803.2,106298124
03-03-2011,10738.6,10867.3,10693.55,10802.6,103664527
04-03-2011,10850.05,10928.55,10784.15,10807.2,80945045
07-03-2011,10739.15,10741.25,10585.95,10685.6,66893574
08-03-2011,10688.15,10812.65,10688.15,10779.25,76931015
09-03-2011,10785.35,10869.15,10762.8,10832.55,73356663
10-03-2011,10813.75,10814.45,10758.5,10790.45,49709000
11-03-2011,10731.45,10833.5,10638,10693.1,58256837
14-03-2011,10672,10778.3,10672,10772.8,43966800
15-03-2011,10609.45,10670.65,10516.9,10596.9,59957121
16-03-2011,10641.2,10762,10641.2,10739.9,64489222
17-03-2011,10708.75,10769.35,10655.05,10718.15,57955623
18-03-2011,10725.55,10784.05,10583.8,10616.6,58046749
21-03-2011,10625.45,10658.2,10527.95,10577.8,49496409
22-03-2011,10599.95,10683.85,10599.95,10659.35,46093637
23-03-2011,10643.75,10741.95,10638.7,10736.05,52453857
24-03-2011,10747.4,10828.55,10747.4,10808.2,58574515
25-03-2011,10833.6,10951.15,10833.6,10943.1,65999708
28-03-2011,10973.35,11037.65,10964.6,11027.5,91571981
29-03-2011,11051.15,11117.15,11035.85,11081.65,80079519
30-03-2011,11130.2,11305.65,11130.2,11272.8,72641505
31-03-2011,11285.4,11355.35,11163.5,11279.55,101361842
01-04-2011,11319.2,11371.65,11259.7,11360.95,76771859
04-04-2011,11375.2,11517.95,11375.2,11495.6,71782545
05-04-2011,11507.85,11636.65,11455.3,11624.8,87030567
06-04-2011,11644.25,11705.15,11592.25,11638.05,88075212
07-04-2011,11644.45,11738.2,11642.95,11714.5,79148818
08-04-2011,11748.95,11758.15,11502.35,11544.35,83201734
11-04-2011,11533.7,11533.7,11419.85,11437.5,60830899
13-04-2011,11412.7,11627.05,11396.25,11618.6,73141448
15-04-2011,11627.55,11656.8,11535.6,11606.2,68238288
18-04-2011,11610.45,11719.1,11463.55,11475.25,82232695
19-04-2011,11477.85,11498.8,11389.6,11487.85,93497203
20-04-2011,11522.15,11609.1,11500.7,11602.7,76527649
21-04-2011,11625.3,11669.55,11523.4,11532.85,64973479
25-04-2011,11526.15,11587.85,11526.15,11571.65,43938413
26-04-2011,11588.05,11595.45,11475.85,11558.95,53088665
27-04-2011,11591.25,11633.7,11568.9,11598.5,58948256
28-04-2011,11630.85,11659.1,11507.4,11521.35,87133333
29-04-2011,11532.35,11537.5,11325.55,11376.7,81463398
02-05-2011,11385.05,11435.5,11194.05,11231.7,61050092
03-05-2011,11233.25,11298.45,10968.45,10989.2,91356058
04-05-2011,10991.25,10996.7,10829.65,10902.65,81351559
05-05-2011,10906.95,10982.4,10746.7,10775,71266984
06-05-2011,10825.65,11004.5,10825.3,10993.7,76397371
09-05-2011,11026.6,11091.2,10951.65,11060.9,62552870
10-05-2011,11064.05,11104.7,11016.3,11048.2,47861922
11-05-2011,11086.85,11129.25,11034.35,11114,54162791
12-05-2011,11096.5,11190,11043.8,11063.6,51253293
13-05-2011,11069.35,11244.2,11049.65,11185.4,59683942
16-05-2011,11191.35,11204.7,11108.2,11145.6,51237713
17-05-2011,11172.3,11244.5,11076.2,11111.65,53206498
18-05-2011,11130.7,11140.85,10967.55,10988,63258137
19-05-2011,11008.75,11015.65,10922.7,10942.1,65260902
20-05-2011,10943.95,11047.55,10930.2,11001.1,71689242
23-05-2011,10988.75,10988.75,10860.1,10888.1,53792317
24-05-2011,10890.3,10995.35,10885.35,10981.3,66177661
25-05-2011,10983.05,11029.7,10956.1,10977.5,81659417
26-05-2011,11011.2,11059.8,10990.95,11017.5,105853559
27-05-2011,11028.9,11153.35,11028.9,11149.05,94613203
30-05-2011,11171.5,11273.4,11171.5,11241.2,61600526
31-05-2011,11235.25,11475.4,11235.25,11444.15,149486998
01-06-2011,11448.1,11515.3,11434.7,11496.2,71970322
02-06-2011,11419.6,11442.5,11347.55,11381.65,62899262
03-06-2011,11387.65,11475.55,11287.85,11308.15,47898547
06-06-2011,11302.55,11316.55,11240.8,11301,46481697
07-06-2011,11297.95,11394.85,11289.15,11383.3,52015293
08-06-2011,11369.65,11440.2,11341.85,11370.65,61920403
09-06-2011,11376,11406.5,11321.1,11341.55,44777780
10-06-2011,11372.75,11377.2,11228.9,11278.45,45894190
13-06-2011,11280.65,11298.3,11167.15,11291.65,62198333
14-06-2011,11270,11383.8,11270,11336.3,58262884
15-06-2011,11300.85,11346.3,11211.2,11229.7,46408030
16-06-2011,11163.95,11204,11114.25,11127.65,73114211
17-06-2011,11145.9,11178,11033.9,11051.25,58265315
20-06-2011,11090.45,11104.95,10723.55,10853.95,75457021
21-06-2011,10875.65,10933.55,10814.2,10825.05,52465679
22-06-2011,10905.25,10911.1,10717.95,10748.8,48260257
23-06-2011,10750.85,10784.4,10642.2,10767.5,62355846
24-06-2011,10795.7,11005.35,10795.7,10995.15,65606465
27-06-2011,10972.9,11210.9,10950.9,11196.4,66719189
28-06-2011,11218.6,11271.35,11163.25,11177.2,77139407
29-06-2011,11202.4,11234.75,11160.45,11200.15,73221949
30-06-2011,11209.1,11269.7,11205.85,11234.9,101283512
01-07-2011,11239.4,11335.4,11232.75,11291.75,71059100
04-07-2011,11331.2,11429.8,11331.2,11416.75,62998246
05-07-2011,11451.2,11451.2,11366.05,11397.15,64026949
06-07-2011,11407.75,11443.35,11382.1,11415.75,64230070
07-07-2011,11419.4,11550,11419.4,11543.5,62353191
08-07-2011,11492.7,11526.1,11339.55,11356.75,86050317
11-07-2011,11327.5,11339.45,11242.6,11279.1,51427853
12-07-2011,11235.9,11279.6,11116.7,11159.35,60343022
13-07-2011,11214.05,11293.95,11208.9,11282.35,49551412
14-07-2011,11270.8,11441.15,11260.9,11390.45,99241850
15-07-2011,11392.25,11463.05,11349.85,11390.15,60854101
18-07-2011,11399.75,11470.55,11398.9,11414.35,52860440
19-07-2011,11410.25,11485.65,11400.5,11416.05,77261393
20-07-2011,11451.7,11465.5,11234.65,11253.2,128366608
21-07-2011,11245.8,11245.8,11123.2,11140.2,104572143
22-07-2011,11174.7,11295.25,11174.7,11278.45,72797481
25-07-2011,11278.55,11343.05,11247.7,11333.55,56426980
26-07-2011,11347.55,11387.55,11194.35,11223.75,72232387
27-07-2011,11250.75,11275.4,11166.1,11228.7,72578389
28-07-2011,11174.4,11176,11098.7,11117.75,106271745
29-07-2011,11103.5,11145.7,10862.1,10910.2,80184632
01-08-2011,10972.2,11038.6,10851.45,10883.15,66915222
02-08-2011,10876.4,10876.4,10745.8,10796.2,71705507
03-08-2011,10735.45,10758.35,10621.4,10740.35,62563370
04-08-2011,10763.75,10882.15,10682,10699.55,75417523
05-08-2011,10457.75,10554.35,10322.05,10542.05,100588437
08-08-2011,10517.2,10523.65,10245.7,10415.35,88230446
09-08-2011,10395.9,10423.55,10145.75,10279.5,97607116
10-08-2011,10300.45,10500.95,10300.45,10486.25,78467383
11-08-2011,10483.7,10541,10424.4,10434.05,71136433
12-08-2011,10441.95,10531.6,10333.75,10343.1,68762653
16-08-2011,10353.35,10434.05,10203.35,10232.05,68684958
17-08-2011,10237,10289,10137.8,10159.7,74916691
18-08-2011,10167.3,10204.9,9907.4,9940.8,80593772
19-08-2011,9929.85,9929.85,9717.75,9864.05,89270444
22-08-2011,9867.3,9982.85,9788.6,9964.3,76354106
23-08-2011,9964.45,10045.7,9884.95,10029.4,70913738
24-08-2011,10018.75,10118.35,9899.75,9939.45,75487073
25-08-2011,9939.85,9986.8,9786.55,9815.35,94866294
26-08-2011,9820.1,9861.25,9572.55,9597.8,75380143
29-08-2011,9606.35,9893.4,9606.35,9872.05,76738621
30-08-2011,9882.7,10007.3,9882.7,9989,87839901
02-09-2011,10004.6,10156.75,10004.6,10113.4,83153417
05-09-2011,10103.05,10170.5,10009.6,10149.2,64938966
06-09-2011,10146.55,10164.7,10026.95,10152.25,83332380
07-09-2011,10155.9,10352.3,10155.9,10333.1,92102455
08-09-2011,10333.2,10390,10293.2,10336.7,72310184
09-09-2011,10342.45,10417.15,10188.35,10199.5,81600949
12-09-2011,10196,10196,9925.2,9948.2,67260759
13-09-2011,9952.4,10126.45,9894,9931.9,65381306
14-09-2011,9936,10017.9,9907.2,9995,73335550
15-09-2011,10002.9,10162.4,10002.9,10147.65,75023985
16-09-2011,10153.95,10219.95,10123.05,10167.25,97535547
19-09-2011,10162.9,10170.4,10102.25,10113.15,57942884
20-09-2011,10115.05,10226.1,10084.65,10216.4,63566432
21-09-2011,10225.05,10322.15,10225.05,10311.1,69195832
22-09-2011,10301.6,10301.6,9955.55,9966.65,70004962
23-09-2011,9960,10001.75,9804.2,9895.95,76130614
26-09-2011,9894.7,9918.05,9637.2,9748.35,78974975
27-09-2011,9763.95,9953.85,9763.95,9935.55,80691772
28-09-2011,9943.25,9989.55,9861.2,9885.2,68087654
29-09-2011,9882.8,9939.5,9788.2,9916.35,88554572
30-09-2011,9918.65,9966.15,9781.45,9822.2,73051775
03-10-2011,9815.45,9815.45,9600,9613.8,67391634
04-10-2011,9607.95,9694.95,9415.3,9435.25,84061963
05-10-2011,9439.45,9515.35,9355.8,9371.9,73003253
07-10-2011,9391.5,9609.65,9391.5,9518.9,70625574
10-10-2011,9519.45,9640.5,9489.6,9631.25,67322527
11-10-2011,9632.75,9762.7,9632.75,9703,74393138
12-10-2011,9703.55,9877.5,9703.55,9869.2,69415105
13-10-2011,9869.85,9960.35,9867.9,9893.65,93248125
14-10-2011,9891.95,9913.55,9832.35,9895,52119019
17-10-2011,9895.9,9966.8,9873.8,9903.75,56247425
18-10-2011,9902.1,9902.1,9752.3,9780.65,46831334
19-10-2011,9782.75,9897.25,9782.75,9870.2,63808086
20-10-2011,9868.65,9868.65,9727.35,9782.45,84015619
21-10-2011,9782.9,9837.35,9667.65,9682.65,69629631
24-10-2011,9684.4,9803.75,9645.6,9660.45,60856351
25-10-2011,9660.55,9723.65,9607.7,9699.35,102340451
26-10-2011,9700.25,9785.25,9700.25,9768.8,15377819
28-10-2011,9772.85,10007.25,9772.85,9997.8,99379619
31-10-2011,9996.7,10078.6,9937.55,10047.15,79332088
01-11-2011,10044.7,10075.35,9945.2,9993.7,59454658
02-11-2011,9991.5,10046.35,9925.45,10003.8,60995059
03-11-2011,10003.95,10096.4,9977.05,10077,67702426
04-11-2011,10078.7,10216.45,10078.7,10178.65,72081310
08-11-2011,10179.7,10215.35,10095.7,10138.15,52701865
09-11-2011,10139.15,10175.45,9982.55,9995.8,69210014
11-11-2011,9993.65,10020.35,9847.55,9875.9,75026592
14-11-2011,9873.1,9965.2,9786.15,9802,70376167
15-11-2011,9801.85,9802.1,9489.55,9504.65,74735195
16-11-2011,9504.55,9504.55,9352.45,9457.35,113373320
17-11-2011,9458.3,9474,9286.4,9313.4,74701160
18-11-2011,9311.95,9311.95,9146.8,9268.2,93487820
21-11-2011,9267.05,9267.05,9058.05,9087.45,80603678
22-11-2011,9087.5,9167.75,9054.9,9106.85,81341936
23-11-2011,9105.65,9105.65,8896.75,8924,104735103
24-11-2011,8924.2,9086.25,8802.9,9057.45,135745573
25-11-2011,9056.45,9166.85,9001.7,9083,82048495
28-11-2011,9085.3,9275.3,9085.3,9263.5,76985293
29-11-2011,9264.65,9305.85,9117.55,9140.9,86259240
30-11-2011,9140.55,9152.15,9038.95,9089.95,165296464
01-12-2011,9094.5,9352.15,9094.5,9173.7,89352574
02-12-2011,9174.6,9427.05,9156.75,9411.95,80986021
05-12-2011,9412.3,9450.85,9379.15,9429.55,83970376
07-12-2011,9429.55,9525.1,9393.8,9414.25,94076648
08-12-2011,9413.65,9413.85,9214.25,9253.3,87292682
09-12-2011,9250.75,9250.75,9113.1,9148.35,83390577
12-12-2011,9149.3,9224.15,8930.05,8955.1,80780808
13-12-2011,8954,8975.25,8857.2,8938.1,79728059
14-12-2011,8938.2,8988.95,8837.1,8864.55,80165335
15-12-2011,8861.65,8869.95,8745.05,8851.3,85695726
16-12-2011,8851.75,8955.95,8652.15,8682.5,91408677
19-12-2011,8681.6,8681.6,8426.35,8499.85,75380409
20-12-2011,8501.2,8532.6,8274.5,8295.85,81700373
21-12-2011,8299,8491.55,8299,8446.45,79021553
22-12-2011,8445.8,8554.15,8356.6,8542.5,95299560
23-12-2011,8543.75,8614.65,8432.55,8467.45,79250208
26-12-2011,8468.1,8555.1,8468.1,8522.05,49399447
27-12-2011,8523.55,8569.6,8414.2,8448.75,58340270
28-12-2011,8448.5,8448.5,8315.3,8366.35,74871581
29-12-2011,8365.4,8367.9,8293.2,8334.55,165793903
30-12-2011,8335.4,8399.1,8258.5,8333.1,89217889
02-01-2012,8333.45,8376.3,8224.15,8312.1,106376575
03-01-2012,8313.35,8575.3,8313.35,8564.55,79708857
04-01-2012,8564.85,8634.15,8537.05,8589.15,82483632
05-01-2012,8588.95,8641.35,8570.4,8607.8,72910901
06-01-2012,8606.9,8606.9,8488.7,8560.5,78599075
07-01-2012,8560.2,8600.4,8560.2,8593.45,6311661
09-01-2012,8593.2,8641,8523.7,8626.85,66750006
10-01-2012,8627.7,8867,8627.7,8848.15,91265745
11-01-2012,8848.6,8969.2,8848.6,8947.55,106944370
12-01-2012,8947.25,9052.35,8912.8,9030.55,102760538
13-01-2012,9031.05,9141.1,9030.95,9101.5,93452981
16-01-2012,9100.8,9143.7,9023.7,9138.2,71429387
17-01-2012,9139.25,9302.5,9139.25,9262.1,89848678
18-01-2012,9262.7,9319.75,9164.35,9192.3,82730319
19-01-2012,9197.3,9353.05,9197.3,9342.7,109924864
20-01-2012,9344.25,9454.1,9336.05,9414.35,125024307
23-01-2012,9413,9511.3,9390.6,9407.7,93985229
